,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.7721527576446534,0.17030038054041974,0.016314268112182617,0.005207352287358792,poisson,5,"{'criterion': 'poisson', 'n_estimators': 5}",0.9421840475382823,0.9365531253547172,0.9627327224871934,0.933771671812936,0.9627073465475866,0.9475897827481432,0.012647682226933406,9
1,4.762064456939697,0.404745388989368,0.02911267280578613,0.003107249997266785,poisson,10,"{'criterion': 'poisson', 'n_estimators': 10}",0.9550542464426186,0.9443479938893267,0.9644140260908427,0.9459675873432851,0.9723893901851546,0.9564346487902455,0.010731042332908716,2
2,7.866230058670044,0.38543001817417905,0.03597369194030762,0.002448926787504702,poisson,15,"{'criterion': 'poisson', 'n_estimators': 15}",0.9480936653590663,0.9546820661954287,0.9649897072236294,0.9489541398750125,0.970922060607164,0.9575283278520601,0.009007719139516791,1
3,2.249269723892212,0.13771270696075016,0.013828134536743164,0.0018295708159638258,squared_error,5,"{'criterion': 'squared_error', 'n_estimators': 5}",0.9482798958813256,0.9555131786448193,0.9629703938654804,0.9284030477420211,0.9489722804986899,0.9488277593264671,0.011508247713686358,8
4,4.395625305175781,0.14866829626940556,0.022641420364379883,0.0007799130979897382,squared_error,10,"{'criterion': 'squared_error', 'n_estimators': 10}",0.9495557738080471,0.9497044697544381,0.9642984413825262,0.95129119407222,0.9646117983517725,0.9558923354738008,0.0070186016774160635,4
5,6.852313756942749,0.2969549252359783,0.034414148330688475,0.0013420989109499649,squared_error,15,"{'criterion': 'squared_error', 'n_estimators': 15}",0.9489522100840294,0.9522584455931896,0.9630690118078634,0.9451322403581326,0.9716492413824038,0.9562122298451238,0.009761385638943146,3
6,2.1889975547790526,0.14608166536878175,0.01227884292602539,0.0003609580564502403,friedman_mse,5,"{'criterion': 'friedman_mse', 'n_estimators': 5}",0.9502131842927929,0.9372591617514399,0.9573756261876567,0.9403776511357088,0.9663507040948486,0.9503152654924893,0.010735105298862839,7
7,4.495314073562622,0.13929420489847727,0.022080278396606444,0.000979883045312721,friedman_mse,10,"{'criterion': 'friedman_mse', 'n_estimators': 10}",0.9512580339180995,0.9502948038935066,0.9568344103324165,0.9415661263494816,0.9581632413826463,0.95162332317523,0.00588169307656595,6
8,5.425575208663941,0.338826668635857,0.022475004196166992,0.0031584081257347166,friedman_mse,15,"{'criterion': 'friedman_mse', 'n_estimators': 15}",0.9509847842674489,0.9482137428417595,0.961494530090555,0.9447254764126427,0.9690917737345834,0.9549020614693979,0.009038253446864547,5
